shipment_id,shipment_date,year,month,month_name,quarter,lane_id,origin_state,destination_state,origin_type,destination_type,volume_band,service_sensitivity,base_risk_band,strategic_priority,carrier_id,carrier_name,carrier_profile,distance_miles,weight_lbs,planned_transit_days,actual_transit_days,quoted_cost,actual_cost,cost_leakage_amount,on_time_flag,invoice_exception_flag,utilization_pct,priority_flag,carrier_hist_otif,carrier_hist_exception_rate,lane_hist_otif,lane_hist_avg_delay,lane_carrier_hist_otif,cost_per_mile_quoted,distance_x_carrier_risk,weight_util_ratio,late_risk_probability,late_risk_tier
SH002286,2025-05-08,2025,5,May,2,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C01,Apex Freight,Low Cost / Lower Reliability,450,16202.0,1,1,1049.34,1152.22,102.88,1,0,0.76,Medium,0.8867256637168142,0.0743362831858407,0.9671052631578947,0.046052631578947366,0.9318181818181818,2.3318666666666665,54.79386385426652,21318.42105263158,0.1598,Medium Risk
SH002206,2025-05-08,2025,5,May,2,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,1350,20527.0,3,5,3835.8,4032.55,196.75,0,0,0.83,High,0.9593114241001565,0.07511737089201878,0.9037037037037037,0.0962962962962963,0.9390243902439024,2.8413333333333335,49.61538461538459,24731.32530120482,0.0629,Low Risk
SH002276,2025-05-08,2025,5,May,2,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,800,20674.0,2,2,2267.43,2340.19,72.76,1,0,0.78,High,0.9578125,0.075,0.9333333333333333,-0.015384615384615385,0.9661016949152542,2.8342875,29.401709401709386,26505.128205128203,0.0259,Low Risk
SH002254,2025-05-09,2025,5,May,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,900,18359.0,3,3,2642.51,2533.88,-108.63,1,0,0.76,High,0.9578783151326054,0.0748829953198128,0.9205020920502092,0.012552301255230125,1.0,2.9361222222222225,33.07692307692306,24156.57894736842,0.0581,Low Risk
SH002274,2025-05-09,2025,5,May,2,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,800,17175.0,2,1,2052.39,2159.75,107.36,1,0,0.79,High,0.8869257950530035,0.07420494699646643,0.9336734693877551,-0.015306122448979591,0.9574468085106383,2.5654874999999997,97.41131351869603,21740.506329113923,0.3245,High Risk
SH002299,2025-05-10,2025,5,May,2,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,850,17348.0,2,2,2169.61,2055.84,-113.77,1,0,0.75,High,0.8871252204585538,0.07407407407407407,0.9144144144144144,0.08558558558558559,0.9056603773584906,2.5524823529411766,103.49952061361454,23130.666666666668,0.1275,Low Risk
SH002242,2025-05-10,2025,5,May,2,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,700,17107.0,2,2,1849.06,1869.41,20.35,1,0,0.73,High,0.945,0.07333333333333333,0.9528301886792453,-0.10377358490566038,0.9838709677419355,2.6415142857142855,41.136801541425804,23434.246575342466,0.0632,Low Risk
SH002241,2025-05-10,2025,5,May,2,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,700,15235.0,2,2,1714.56,1758.59,44.03,1,0,0.74,High,0.8873239436619719,0.07394366197183098,0.9530516431924883,-0.10328638497652583,0.9387755102040817,2.4493714285714283,85.23489932885903,20587.837837837837,0.168,Medium Risk
SH002294,2025-05-10,2025,5,May,2,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,850,17500.0,2,2,2478.83,2454.71,-24.12,1,0,0.71,High,0.9579439252336449,0.07476635514018691,0.9147982062780269,0.08520179372197309,0.9583333333333334,2.916270588235294,31.239316239316224,24647.88732394366,0.1317,Low Risk
SH002195,2025-05-10,2025,5,May,2,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,1350,22812.0,3,3,3841.57,3815.35,-26.22,1,0,0.91,High,0.9580093312597201,0.07465007776049767,0.9003690036900369,0.1033210332103321,0.927710843373494,2.8456074074074076,49.61538461538459,25068.131868131866,0.0298,Low Risk
SH002169,2025-05-10,2025,5,May,2,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,1200,23503.0,3,3,3301.28,3399.62,98.34,1,0,0.85,High,0.9450915141430949,0.07321131447587355,0.912621359223301,0.022653721682847898,0.9204545454545454,2.751066666666667,70.5202312138728,27650.58823529412,0.1445,Low Risk
SH002229,2025-05-10,2025,5,May,2,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,700,16158.0,2,2,2044.77,2036.7,-8.07,1,0,0.8,High,0.9580745341614907,0.07453416149068323,0.9532710280373832,-0.102803738317757,1.0,2.9211,25.726495726495713,20197.5,0.0555,Low Risk
SH002193,2025-05-11,2025,5,May,2,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1350,22515.0,3,3,3404.3,3449.45,45.15,1,0,0.83,High,0.8875219683655536,0.07381370826010544,0.9007352941176471,0.10294117647058823,0.8767123287671232,2.521703703703704,164.38159156279954,27126.506024096387,0.286,Medium Risk
SH002247,2025-05-11,2025,5,May,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,900,19780.0,3,3,2215.5,2455.7,240.2,1,0,0.78,High,0.887719298245614,0.07368421052631578,0.9208333333333333,0.0125,0.8852459016393442,2.4616666666666664,109.58772770853304,25358.97435897436,0.2666,Medium Risk
SH002308,2025-05-11,2025,5,May,2,L010,Nevada,Tennessee,Upstream Supply,Battery Hub,Low,High,High,Medium,C02,Titan Logistics,Premium / High Reliability,1750,13508.0,4,4,6130.51,5711.11,-419.4,1,0,0.75,High,0.958139534883721,0.07441860465116279,0.7857142857142857,0.2857142857142857,0.8571428571428571,3.5031485714285715,64.31623931623928,18010.666666666668,0.1084,Low Risk
SH002312,2025-05-11,2025,5,May,2,L010,Nevada,Tennessee,Upstream Supply,Battery Hub,Low,High,High,Medium,C03,BlueRoute Transport,Balanced Performer,1750,11771.0,4,3,5584.05,5377.92,-206.13,1,0,0.63,High,0.9451827242524917,0.07308970099667775,0.788235294117647,0.2823529411764706,0.8846153846153846,3.1908857142857143,102.8420038535645,18684.126984126982,0.2477,Medium Risk
SH002324,2025-05-11,2025,5,May,2,L011,Texas,North Carolina,Processing Hub,Processing Hub,Medium,Medium,Medium,Medium,C02,Titan Logistics,Premium / High Reliability,1200,14138.0,3,3,3673.13,3673.94,0.81,1,0,0.6,Medium,0.958204334365325,0.07430340557275542,0.8875739644970414,0.07100591715976332,0.9523809523809523,3.060941666666667,44.10256410256408,23563.333333333336,0.104,Low Risk
SH002263,2025-05-12,2025,5,May,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,900,20448.0,3,3,2585.51,2525.43,-60.08,1,0,0.74,High,0.9582689335394127,0.07418856259659969,0.921161825726141,0.012448132780082987,1.0,2.872788888888889,33.07692307692306,27632.432432432433,0.0545,Low Risk
SH002323,2025-05-12,2025,5,May,2,L011,Texas,North Carolina,Processing Hub,Processing Hub,Medium,Medium,Medium,Medium,C04,Velocity Haul,Exception-Prone Carrier,1200,16741.0,3,3,3073.78,3172.91,99.13,1,1,0.74,Medium,0.8065326633165829,0.13316582914572864,0.888235294117647,0.07058823529411765,0.8275862068965517,2.5614833333333333,228.8065843621399,22622.972972972973,0.499,High Risk
SH002259,2025-05-12,2025,5,May,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,900,18576.0,3,3,2356.06,2305.03,-51.03,1,0,0.88,High,0.945273631840796,0.07296849087893864,0.9214876033057852,0.012396694214876033,0.9104477611940298,2.617844444444444,52.89017341040461,21109.090909090908,0.1055,Low Risk
SH002184,2025-05-12,2025,5,May,2,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,1200,17890.0,3,2,3549.61,3638.28,88.67,1,0,0.88,High,0.9583333333333334,0.07407407407407407,0.9129032258064517,0.02258064516129032,0.9523809523809523,2.9580083333333334,44.10256410256408,20329.545454545456,0.0669,Low Risk
SH002207,2025-05-12,2025,5,May,2,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1350,22251.0,3,3,3481.16,3805.36,324.2,1,0,0.79,High,0.8879159369527145,0.07355516637478109,0.9010989010989011,0.10256410256410256,0.8783783783783784,2.578637037037037,164.38159156279954,28165.822784810127,0.2086,Medium Risk
SH002213,2025-05-12,2025,5,May,2,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1350,20980.0,3,3,3336.6,3482.5,145.9,1,0,0.84,High,0.8881118881118881,0.07342657342657342,0.9014598540145985,0.10218978102189781,0.88,2.4715555555555553,164.38159156279954,24976.190476190477,0.3628,High Risk
SH002211,2025-05-13,2025,5,May,2,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1350,17182.0,3,5,3259.91,3527.95,268.04,0,1,0.84,High,0.8883071553228621,0.07329842931937172,0.9018181818181819,0.10181818181818182,0.881578947368421,2.414748148148148,164.38159156279954,20454.761904761905,0.5732,Critical Risk
SH002217,2025-05-13,2025,5,May,2,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C01,Apex Freight,Low Cost / Lower Reliability,250,15749.0,1,1,590.64,622.96,32.32,1,0,0.76,Medium,0.8867595818815331,0.07491289198606271,0.9602272727272727,0.05113636363636364,0.9333333333333333,2.3625599999999998,30.44103547459251,20722.36842105263,0.0374,Low Risk
SH002221,2025-05-13,2025,5,May,2,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C04,Velocity Haul,Exception-Prone Carrier,250,8935.0,1,1,596.95,587.21,-9.74,1,0,0.73,Medium,0.8070175438596491,0.13533834586466165,0.96045197740113,0.05084745762711865,0.9285714285714286,2.3878000000000004,47.66803840877915,12239.72602739726,0.1842,Medium Risk
SH002223,2025-05-13,2025,5,May,2,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C01,Apex Freight,Low Cost / Lower Reliability,250,19478.0,1,1,594.0,656.17,62.17,1,0,0.78,Medium,0.8869565217391304,0.07478260869565218,0.9606741573033708,0.05056179775280899,0.9347826086956522,2.376,30.44103547459251,24971.79487179487,0.0458,Low Risk
SH002249,2025-05-13,2025,5,May,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,900,21204.0,3,3,2181.51,2412.87,231.36,1,0,0.81,High,0.8871527777777778,0.07465277777777778,0.9218106995884774,0.012345679012345678,0.8870967741935484,2.4239,109.58772770853304,26177.777777777777,0.3227,High Risk
SH002260,2025-05-13,2025,5,May,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,900,15505.0,3,3,2240.99,2221.45,-19.54,1,0,0.73,High,0.8873483535528596,0.07452339688041594,0.9221311475409836,0.012295081967213115,0.8888888888888888,2.4899888888888886,109.58772770853304,21239.72602739726,0.2896,Medium Risk
SH002333,2025-05-13,2025,5,May,2,L012,Georgia,Texas,Battery Hub,Processing Hub,Low,Medium,Medium,Medium,C03,BlueRoute Transport,Balanced Performer,900,15709.0,3,3,2490.91,2579.22,88.31,1,0,0.61,Medium,0.945364238410596,0.0728476821192053,0.8461538461538461,0.16346153846153846,0.9642857142857143,2.7676777777777777,52.89017341040461,25752.459016393444,0.2536,Medium Risk
SH002297,2025-05-14,2025,5,May,2,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,850,20037.0,2,2,2492.06,2396.68,-95.38,1,0,0.64,High,0.9583975346687211,0.07395993836671803,0.9151785714285714,0.08482142857142858,0.958904109589041,2.931835294117647,31.239316239316224,31307.8125,0.1274,Low Risk
SH002185,2025-05-14,2025,5,May,2,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1200,25969.0,3,3,3050.31,2968.07,-82.24,1,0,0.84,High,0.8875432525951558,0.07439446366782007,0.9131832797427653,0.01929260450160772,0.925,2.541925,146.11697027804405,30915.47619047619,0.193,Medium Risk
SH002190,2025-05-14,2025,5,May,2,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,1200,22696.0,3,3,3029.69,3311.78,282.09,1,0,0.9,High,0.8075,0.135,0.9134615384615384,0.019230769230769232,0.8245614035087719,2.524741666666667,228.8065843621399,25217.777777777777,0.274,Medium Risk
SH002322,2025-05-14,2025,5,May,2,L011,Texas,North Carolina,Processing Hub,Processing Hub,Medium,Medium,Medium,Medium,C01,Apex Freight,Low Cost / Lower Reliability,1200,13732.0,3,4,3100.26,3587.51,487.25,0,0,0.78,Medium,0.8877374784110535,0.07426597582037997,0.8888888888888888,0.07017543859649122,0.8333333333333334,2.5835500000000002,146.11697027804405,17605.128205128203,0.5554,Critical Risk
SH002331,2025-05-15,2025,5,May,2,L012,Georgia,Texas,Battery Hub,Processing Hub,Low,Medium,Medium,Medium,C03,BlueRoute Transport,Balanced Performer,900,14358.0,3,3,2488.75,2437.09,-51.66,1,0,0.67,Medium,0.9454545454545454,0.07272727272727272,0.8476190476190476,0.1619047619047619,0.9655172413793104,2.765277777777778,52.89017341040461,21429.850746268654,0.1364,Low Risk
SH002292,2025-05-15,2025,5,May,2,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,850,21836.0,2,2,2535.68,2670.32,134.64,1,0,0.72,High,0.9584615384615385,0.07384615384615385,0.9155555555555556,0.08444444444444445,0.9594594594594594,2.9831529411764706,31.239316239316224,30327.777777777777,0.113,Low Risk
SH002178,2025-05-15,2025,5,May,2,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1200,23378.0,3,3,2897.94,2974.55,76.61,1,0,0.76,High,0.8862068965517241,0.07413793103448275,0.9137380191693291,0.019169329073482427,0.9259259259259259,2.41495,146.11697027804405,30760.526315789473,0.1073,Low Risk
SH002255,2025-05-15,2025,5,May,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,900,19883.0,3,3,2232.82,2321.58,88.76,1,0,0.88,High,0.8079800498753117,0.13466334164588528,0.9224489795918367,0.012244897959183673,0.8571428571428571,2.4809111111111113,171.60493827160494,22594.31818181818,0.4027,High Risk
SH002257,2025-05-15,2025,5,May,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,900,21564.0,3,3,2237.68,2062.5,-175.18,1,0,0.79,High,0.8864027538726333,0.07401032702237521,0.9227642276422764,0.012195121951219513,0.890625,2.486311111111111,109.58772770853304,27296.20253164557,0.2808,Medium Risk
SH002186,2025-05-16,2025,5,May,2,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,1200,20819.0,3,2,3626.92,3890.63,263.71,1,1,0.83,High,0.9585253456221198,0.07373271889400922,0.9140127388535032,0.01910828025477707,0.9529411764705882,3.0224333333333333,44.10256410256408,25083.13253012048,0.0857,Low Risk
SH002191,2025-05-16,2025,5,May,2,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,1350,22043.0,3,3,3825.72,3803.27,-22.45,1,0,0.81,High,0.9585889570552147,0.07515337423312883,0.8985507246376812,0.10869565217391304,0.9285714285714286,2.8338666666666663,49.61538461538459,27213.580246913578,0.0444,Low Risk
SH002222,2025-05-16,2025,5,May,2,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C04,Velocity Haul,Exception-Prone Carrier,250,15716.0,1,1,624.5,649.07,24.57,1,0,0.79,Medium,0.8084577114427861,0.13432835820895522,0.9608938547486033,0.05027932960893855,0.9310344827586207,2.498,47.66803840877915,19893.67088607595,0.0998,Low Risk
SH002237,2025-05-16,2025,5,May,2,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,700,16814.0,2,2,1746.84,1949.24,202.4,1,0,0.68,High,0.9455445544554455,0.07260726072607261,0.9534883720930233,-0.10232558139534884,0.9841269841269841,2.495485714285714,41.136801541425804,24726.470588235294,0.1326,Low Risk
SH002275,2025-05-16,2025,5,May,2,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,800,22241.0,2,2,1868.85,1655.23,-213.62,1,1,0.78,High,0.8865979381443299,0.07388316151202749,0.934010152284264,-0.02030456852791878,0.9583333333333334,2.3360624999999997,97.41131351869603,28514.102564102563,0.2411,Medium Risk
SH002329,2025-05-16,2025,5,May,2,L012,Georgia,Texas,Battery Hub,Processing Hub,Low,Medium,Medium,Medium,C02,Titan Logistics,Premium / High Reliability,900,14124.0,3,3,2767.84,2662.6,-105.24,1,0,0.71,Medium,0.9586523736600306,0.07503828483920368,0.8490566037735849,0.16037735849056603,0.9629629629629629,3.0753777777777778,33.07692307692306,19892.957746478874,0.1129,Low Risk
SH002173,2025-05-17,2025,5,May,2,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1200,24113.0,3,3,3132.05,3259.61,127.56,1,0,0.93,High,0.8867924528301887,0.07547169811320754,0.9142857142857143,0.015873015873015872,0.926829268292683,2.610041666666667,146.11697027804405,25927.956989247312,0.2017,Medium Risk
SH002218,2025-05-17,2025,5,May,2,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C02,Titan Logistics,Premium / High Reliability,250,10706.0,1,1,646.99,625.31,-21.68,1,0,0.67,Medium,0.9587155963302753,0.07492354740061162,0.9611111111111111,0.05,0.9811320754716981,2.58796,9.188034188034184,15979.10447761194,0.088,Low Risk
SH002243,2025-05-17,2025,5,May,2,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,700,12756.0,2,2,1672.33,1539.18,-133.15,1,0,0.71,High,0.8089330024813896,0.13399503722084366,0.9537037037037037,-0.10185185185185185,0.8461538461538461,2.389042857142857,133.4705075445816,17966.197183098593,0.26,Medium Risk
SH002252,2025-05-17,2025,5,May,2,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,900,18634.0,3,3,2301.02,2387.94,86.92,1,0,0.73,High,0.8094059405940595,0.13366336633663367,0.9230769230769231,0.012145748987854251,0.8604651162790697,2.556688888888889,171.60493827160494,25526.027397260274,0.4807,High Risk
SH002330,2025-05-17,2025,5,May,2,L012,Georgia,Texas,Battery Hub,Processing Hub,Low,Medium,Medium,Medium,C02,Titan Logistics,Premium / High Reliability,900,17281.0,3,3,2664.06,2663.1,-0.96,1,0,0.58,Medium,0.9587786259541985,0.07480916030534351,0.8504672897196262,0.1588785046728972,0.9642857142857143,2.9600666666666666,33.07692307692306,29794.8275862069,0.2074,Medium Risk
SH002291,2025-05-18,2025,5,May,2,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,850,22440.0,2,2,2205.0,2139.65,-65.35,1,0,0.8,High,0.8098765432098766,0.13333333333333333,0.915929203539823,0.084070796460177,0.8085106382978723,2.5941176470588236,162.07133058984908,28050.0,0.3331,High Risk
SH002202,2025-05-18,2025,5,May,2,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,1350,17544.0,3,3,3587.57,3194.89,-392.68,1,0,0.84,High,0.8103448275862069,0.1330049261083744,0.8989169675090253,0.10830324909747292,0.7777777777777778,2.657459259259259,257.4074074074074,20885.714285714286,0.3103,High Risk
SH002188,2025-05-18,2025,5,May,2,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1200,19684.0,3,3,2935.84,2852.19,-83.65,1,0,0.82,High,0.886986301369863,0.07534246575342465,0.9145569620253164,0.015822784810126583,0.927710843373494,2.4465333333333334,146.11697027804405,24004.87804878049,0.1324,Low Risk
